agents,utilities
"('Random' / 'Random' / 'Random' / 'MCTS-ProgressiveHistory-0.6-Random4')","-1.0;0.0;0.0;1.0"
"('Random' / 'Random' / 'Random' / 'MCTS-ProgressiveHistory-0.6-Random4')","0.0;0.0;-1.0;1.0"
"('Random' / 'Random' / 'Random' / 'MCTS-ProgressiveHistory-0.6-Random4')","0.0;0.0;-1.0;1.0"
"('Random' / 'Random' / 'Random' / 'MCTS-ProgressiveHistory-0.6-Random4')","1.0;-1.0;0.33333333333333337;-0.33333333333333326"
"('Random' / 'Random' / 'Random' / 'MCTS-ProgressiveHistory-0.6-Random4')","0.33333333333333337;-0.33333333333333326;-1.0;1.0"
"('Random' / 'Random' / 'Random' / 'MCTS-ProgressiveHistory-0.6-Random4')","0.33333333333333337;-0.33333333333333326;-1.0;1.0"
"('Random' / 'Random' / 'Random' / 'MCTS-ProgressiveHistory-0.6-Random4')","-0.33333333333333326;0.33333333333333337;-1.0;1.0"
"('MCTS-ProgressiveHistory-0.6-Random4' / 'Random' / 'Random' / 'Random')","1.0;-1.0;0.33333333333333337;-0.33333333333333326"
"('MCTS-ProgressiveHistory-0.6-Random4' / 'Random' / 'Random' / 'Random')","1.0;-0.6666666666666665;0.33333333333333337;-0.6666666666666665"
"('MCTS-ProgressiveHistory-0.6-Random4' / 'Random' / 'Random' / 'Random')","1.0;-0.6666666666666665;0.33333333333333337;-0.6666666666666665"
"('MCTS-ProgressiveHistory-0.6-Random4' / 'Random' / 'Random' / 'Random')","1.0;-0.6666666666666665;0.33333333333333337;-0.6666666666666665"
"('MCTS-ProgressiveHistory-0.6-Random4' / 'Random' / 'Random' / 'Random')","1.0;0.33333333333333337;-0.33333333333333326;-1.0"
"('MCTS-ProgressiveHistory-0.6-Random4' / 'Random' / 'Random' / 'Random')","1.0;-1.0;-0.33333333333333326;0.33333333333333337"
"('MCTS-ProgressiveHistory-0.6-Random4' / 'Random' / 'Random' / 'Random')","1.0;0.33333333333333337;-0.33333333333333326;-1.0"
