agents,utilities
"('MCTS-UCB1Tuned-0.1-Random0' / 'Random' / 'Random' / 'Random')","1.0;-0.33333333333333326;1.0;-0.33333333333333326"
"('MCTS-UCB1Tuned-0.1-Random0' / 'Random' / 'Random' / 'Random')","1.0;-0.33333333333333326;1.0;-0.33333333333333326"
"('MCTS-UCB1Tuned-0.1-Random0' / 'Random' / 'Random' / 'Random')","-0.33333333333333326;1.0;-0.33333333333333326;1.0"
"('MCTS-UCB1Tuned-0.1-Random0' / 'Random' / 'Random' / 'Random')","1.0;-0.33333333333333326;1.0;-0.33333333333333326"
"('MCTS-UCB1Tuned-0.1-Random0' / 'Random' / 'Random' / 'Random')","-0.33333333333333326;1.0;-0.33333333333333326;1.0"
"('Random' / 'MCTS-UCB1Tuned-0.1-Random0' / 'Random' / 'Random')","-0.33333333333333326;1.0;-0.33333333333333326;1.0"
"('Random' / 'MCTS-UCB1Tuned-0.1-Random0' / 'Random' / 'Random')","1.0;-0.33333333333333326;1.0;-0.33333333333333326"
"('Random' / 'MCTS-UCB1Tuned-0.1-Random0' / 'Random' / 'Random')","1.0;-0.33333333333333326;1.0;-0.33333333333333326"
"('Random' / 'MCTS-UCB1Tuned-0.1-Random0' / 'Random' / 'Random')","1.0;-0.33333333333333326;1.0;-0.33333333333333326"
"('Random' / 'MCTS-UCB1Tuned-0.1-Random0' / 'Random' / 'Random')","-0.33333333333333326;1.0;-0.33333333333333326;1.0"
"('Random' / 'MCTS-UCB1Tuned-0.1-Random0' / 'Random' / 'Random')","1.0;-0.33333333333333326;1.0;-0.33333333333333326"
"('Random' / 'MCTS-UCB1Tuned-0.1-Random0' / 'Random' / 'Random')","-0.33333333333333326;1.0;-0.33333333333333326;1.0"
"('Random' / 'MCTS-UCB1Tuned-0.1-Random0' / 'Random' / 'Random')","1.0;-0.33333333333333326;1.0;-0.33333333333333326"
"('Random' / 'MCTS-UCB1Tuned-0.1-Random0' / 'Random' / 'Random')","-0.33333333333333326;1.0;-0.33333333333333326;1.0"
"('Random' / 'MCTS-UCB1Tuned-0.1-Random0' / 'Random' / 'Random')","-0.33333333333333326;1.0;-0.33333333333333326;1.0"
